id,ts,kind,value,ok
3200,2024-01-16 17:53:20,click,408,0
3201,2024-01-16 17:53:57,view,487.19,1
3202,2024-01-16 17:54:34,purchase,566.38,0
3203,2024-01-16 17:55:11,signup,645.57,1
3204,2024-01-16 17:55:48,click,724.76,0
3205,2024-01-16 17:56:25,view,803.95,1
3206,2024-01-16 17:57:02,purchase,883.14,0
3207,2024-01-16 17:57:39,signup,962.33,1
3208,2024-01-16 17:58:16,click,41.52,0
3209,2024-01-16 17:58:53,view,120.71,1
3210,2024-01-16 17:59:30,purchase,199.9,0
3211,2024-01-16 18:00:07,signup,279.09,1
3212,2024-01-16 18:00:44,click,358.28,0
3213,2024-01-16 18:01:21,view,437.47,1
3214,2024-01-16 18:01:58,purchase,516.66,0
3215,2024-01-16 18:02:35,signup,595.85,1
3216,2024-01-16 18:03:12,click,675.04,0
3217,2024-01-16 18:03:49,view,754.23,1
3218,2024-01-16 18:04:26,purchase,833.42,0
3219,2024-01-16 18:05:03,signup,912.61,1
3220,2024-01-16 18:05:40,click,991.8,0
3221,2024-01-16 18:06:17,view,70.99,1
3222,2024-01-16 18:06:54,purchase,150.18,0
3223,2024-01-16 18:07:31,signup,229.37,1
3224,2024-01-16 18:08:08,click,308.56,0
3225,2024-01-16 18:08:45,view,387.75,1
3226,2024-01-16 18:09:22,purchase,466.94,0
3227,2024-01-16 18:09:59,signup,546.13,1
3228,2024-01-16 18:10:36,click,625.32,0
3229,2024-01-16 18:11:13,view,704.51,1
3230,2024-01-16 18:11:50,purchase,783.7,0
3231,2024-01-16 18:12:27,signup,862.89,1
3232,2024-01-16 18:13:04,click,942.08,0
3233,2024-01-16 18:13:41,view,21.27,1
3234,2024-01-16 18:14:18,purchase,100.46,0
3235,2024-01-16 18:14:55,signup,179.65,1
3236,2024-01-16 18:15:32,click,258.84,0
3237,2024-01-16 18:16:09,view,338.03,1
3238,2024-01-16 18:16:46,purchase,417.22,0
3239,2024-01-16 18:17:23,signup,496.41,1
3240,2024-01-16 18:18:00,click,575.6,0
3241,2024-01-16 18:18:37,view,654.79,1
3242,2024-01-16 18:19:14,purchase,733.98,0
3243,2024-01-16 18:19:51,signup,813.17,1
3244,2024-01-16 18:20:28,click,892.36,0
3245,2024-01-16 18:21:05,view,971.55,1
3246,2024-01-16 18:21:42,purchase,50.74,0
3247,2024-01-16 18:22:19,signup,129.93,1
3248,2024-01-16 18:22:56,click,209.12,0
3249,2024-01-16 18:23:33,view,288.31,1
3250,2024-01-16 18:24:10,purchase,367.5,0
3251,2024-01-16 18:24:47,signup,446.69,1
3252,2024-01-16 18:25:24,click,525.88,0
3253,2024-01-16 18:26:01,view,605.07,1
3254,2024-01-16 18:26:38,purchase,684.26,0
3255,2024-01-16 18:27:15,signup,763.45,1
3256,2024-01-16 18:27:52,click,842.64,0
3257,2024-01-16 18:28:29,view,921.83,1
3258,2024-01-16 18:29:06,purchase,1.02,0
3259,2024-01-16 18:29:43,signup,80.21,1
3260,2024-01-16 18:30:20,click,159.4,0
3261,2024-01-16 18:30:57,view,238.59,1
3262,2024-01-16 18:31:34,purchase,317.78,0
3263,2024-01-16 18:32:11,signup,396.97,1
3264,2024-01-16 18:32:48,click,476.16,0
3265,2024-01-16 18:33:25,view,555.35,1
3266,2024-01-16 18:34:02,purchase,634.54,0
3267,2024-01-16 18:34:39,signup,713.73,1
3268,2024-01-16 18:35:16,click,792.92,0
3269,2024-01-16 18:35:53,view,872.11,1
3270,2024-01-16 18:36:30,purchase,951.3,0
3271,2024-01-16 18:37:07,signup,30.49,1
3272,2024-01-16 18:37:44,click,109.68,0
3273,2024-01-16 18:38:21,view,188.87,1
3274,2024-01-16 18:38:58,purchase,268.06,0
3275,2024-01-16 18:39:35,signup,347.25,1
3276,2024-01-16 18:40:12,click,426.44,0
3277,2024-01-16 18:40:49,view,505.63,1
3278,2024-01-16 18:41:26,purchase,584.82,0
3279,2024-01-16 18:42:03,signup,664.01,1
3280,2024-01-16 18:42:40,click,743.2,0
3281,2024-01-16 18:43:17,view,822.39,1
3282,2024-01-16 18:43:54,purchase,901.58,0
3283,2024-01-16 18:44:31,signup,980.77,1
3284,2024-01-16 18:45:08,click,59.96,0
3285,2024-01-16 18:45:45,view,139.15,1
3286,2024-01-16 18:46:22,purchase,218.34,0
3287,2024-01-16 18:46:59,signup,297.53,1
3288,2024-01-16 18:47:36,click,376.72,0
3289,2024-01-16 18:48:13,view,455.91,1
3290,2024-01-16 18:48:50,purchase,535.1,0
3291,2024-01-16 18:49:27,signup,614.29,1
3292,2024-01-16 18:50:04,click,693.48,0
3293,2024-01-16 18:50:41,view,772.67,1
3294,2024-01-16 18:51:18,purchase,851.86,0
3295,2024-01-16 18:51:55,signup,931.05,1
3296,2024-01-16 18:52:32,click,10.24,0
3297,2024-01-16 18:53:09,view,89.43,1
3298,2024-01-16 18:53:46,purchase,168.62,0
3299,2024-01-16 18:54:23,signup,247.81,1
3300,2024-01-16 18:55:00,click,327,0
3301,2024-01-16 18:55:37,view,406.19,1
3302,2024-01-16 18:56:14,purchase,485.38,0
3303,2024-01-16 18:56:51,signup,564.57,1
3304,2024-01-16 18:57:28,click,643.76,0
3305,2024-01-16 18:58:05,view,722.95,1
3306,2024-01-16 18:58:42,purchase,802.14,0
3307,2024-01-16 18:59:19,signup,881.33,1
3308,2024-01-16 18:59:56,click,960.52,0
3309,2024-01-16 19:00:33,view,39.71,1
3310,2024-01-16 19:01:10,purchase,118.9,0
3311,2024-01-16 19:01:47,signup,198.09,1
3312,2024-01-16 19:02:24,click,277.28,0
3313,2024-01-16 19:03:01,view,356.47,1
3314,2024-01-16 19:03:38,purchase,435.66,0
3315,2024-01-16 19:04:15,signup,514.85,1
3316,2024-01-16 19:04:52,click,594.04,0
3317,2024-01-16 19:05:29,view,673.23,1
3318,2024-01-16 19:06:06,purchase,752.42,0
3319,2024-01-16 19:06:43,signup,831.61,1
3320,2024-01-16 19:07:20,click,910.8,0
3321,2024-01-16 19:07:57,view,989.99,1
3322,2024-01-16 19:08:34,purchase,69.18,0
3323,2024-01-16 19:09:11,signup,148.37,1
3324,2024-01-16 19:09:48,click,227.56,0
3325,2024-01-16 19:10:25,view,306.75,1
3326,2024-01-16 19:11:02,purchase,385.94,0
3327,2024-01-16 19:11:39,signup,465.13,1
3328,2024-01-16 19:12:16,click,544.32,0
3329,2024-01-16 19:12:53,view,623.51,1
3330,2024-01-16 19:13:30,purchase,702.7,0
3331,2024-01-16 19:14:07,signup,781.89,1
3332,2024-01-16 19:14:44,click,861.08,0
3333,2024-01-16 19:15:21,view,940.27,1
3334,2024-01-16 19:15:58,purchase,19.46,0
3335,2024-01-16 19:16:35,signup,98.65,1
3336,2024-01-16 19:17:12,click,177.84,0
3337,2024-01-16 19:17:49,view,257.03,1
3338,2024-01-16 19:18:26,purchase,336.22,0
3339,2024-01-16 19:19:03,signup,415.41,1
3340,2024-01-16 19:19:40,click,494.6,0
3341,2024-01-16 19:20:17,view,573.79,1
3342,2024-01-16 19:20:54,purchase,652.98,0
3343,2024-01-16 19:21:31,signup,732.17,1
3344,2024-01-16 19:22:08,click,811.36,0
3345,2024-01-16 19:22:45,view,890.55,1
3346,2024-01-16 19:23:22,purchase,969.74,0
3347,2024-01-16 19:23:59,signup,48.93,1
3348,2024-01-16 19:24:36,click,128.12,0
3349,2024-01-16 19:25:13,view,207.31,1
3350,2024-01-16 19:25:50,purchase,286.5,0
3351,2024-01-16 19:26:27,signup,365.69,1
3352,2024-01-16 19:27:04,click,444.88,0
3353,2024-01-16 19:27:41,view,524.07,1
3354,2024-01-16 19:28:18,purchase,603.26,0
3355,2024-01-16 19:28:55,signup,682.45,1
3356,2024-01-16 19:29:32,click,761.64,0
3357,2024-01-16 19:30:09,view,840.83,1
3358,2024-01-16 19:30:46,purchase,920.02,0
3359,2024-01-16 19:31:23,signup,999.21,1
3360,2024-01-16 19:32:00,click,78.4,0
3361,2024-01-16 19:32:37,view,157.59,1
3362,2024-01-16 19:33:14,purchase,236.78,0
3363,2024-01-16 19:33:51,signup,315.97,1
3364,2024-01-16 19:34:28,click,395.16,0
3365,2024-01-16 19:35:05,view,474.35,1
3366,2024-01-16 19:35:42,purchase,553.54,0
3367,2024-01-16 19:36:19,signup,632.73,1
3368,2024-01-16 19:36:56,click,711.92,0
3369,2024-01-16 19:37:33,view,791.11,1
3370,2024-01-16 19:38:10,purchase,870.3,0
3371,2024-01-16 19:38:47,signup,949.49,1
3372,2024-01-16 19:39:24,click,28.68,0
3373,2024-01-16 19:40:01,view,107.87,1
3374,2024-01-16 19:40:38,purchase,187.06,0
3375,2024-01-16 19:41:15,signup,266.25,1
3376,2024-01-16 19:41:52,click,345.44,0
3377,2024-01-16 19:42:29,view,424.63,1
3378,2024-01-16 19:43:06,purchase,503.82,0
3379,2024-01-16 19:43:43,signup,583.01,1
3380,2024-01-16 19:44:20,click,662.2,0
3381,2024-01-16 19:44:57,view,741.39,1
3382,2024-01-16 19:45:34,purchase,820.58,0
3383,2024-01-16 19:46:11,signup,899.77,1
3384,2024-01-16 19:46:48,click,978.96,0
3385,2024-01-16 19:47:25,view,58.15,1
3386,2024-01-16 19:48:02,purchase,137.34,0
3387,2024-01-16 19:48:39,signup,216.53,1
3388,2024-01-16 19:49:16,click,295.72,0
3389,2024-01-16 19:49:53,view,374.91,1
3390,2024-01-16 19:50:30,purchase,454.1,0
3391,2024-01-16 19:51:07,signup,533.29,1
3392,2024-01-16 19:51:44,click,612.48,0
3393,2024-01-16 19:52:21,view,691.67,1
3394,2024-01-16 19:52:58,purchase,770.86,0
3395,2024-01-16 19:53:35,signup,850.05,1
3396,2024-01-16 19:54:12,click,929.24,0
3397,2024-01-16 19:54:49,view,8.43,1
3398,2024-01-16 19:55:26,purchase,87.62,0
3399,2024-01-16 19:56:03,signup,166.81,1
3400,2024-01-16 19:56:40,click,246,0
3401,2024-01-16 19:57:17,view,325.19,1
3402,2024-01-16 19:57:54,purchase,404.38,0
3403,2024-01-16 19:58:31,signup,483.57,1
3404,2024-01-16 19:59:08,click,562.76,0
3405,2024-01-16 19:59:45,view,641.95,1
3406,2024-01-16 20:00:22,purchase,721.14,0
3407,2024-01-16 20:00:59,signup,800.33,1
3408,2024-01-16 20:01:36,click,879.52,0
3409,2024-01-16 20:02:13,view,958.71,1
3410,2024-01-16 20:02:50,purchase,37.9,0
3411,2024-01-16 20:03:27,signup,117.09,1
3412,2024-01-16 20:04:04,click,196.28,0
3413,2024-01-16 20:04:41,view,275.47,1
3414,2024-01-16 20:05:18,purchase,354.66,0
3415,2024-01-16 20:05:55,signup,433.85,1
3416,2024-01-16 20:06:32,click,513.04,0
3417,2024-01-16 20:07:09,view,592.23,1
3418,2024-01-16 20:07:46,purchase,671.42,0
3419,2024-01-16 20:08:23,signup,750.61,1
3420,2024-01-16 20:09:00,click,829.8,0
3421,2024-01-16 20:09:37,view,908.99,1
3422,2024-01-16 20:10:14,purchase,988.18,0
3423,2024-01-16 20:10:51,signup,67.37,1
3424,2024-01-16 20:11:28,click,146.56,0
3425,2024-01-16 20:12:05,view,225.75,1
3426,2024-01-16 20:12:42,purchase,304.94,0
3427,2024-01-16 20:13:19,signup,384.13,1
3428,2024-01-16 20:13:56,click,463.32,0
3429,2024-01-16 20:14:33,view,542.51,1
3430,2024-01-16 20:15:10,purchase,621.7,0
3431,2024-01-16 20:15:47,signup,700.89,1
3432,2024-01-16 20:16:24,click,780.08,0
3433,2024-01-16 20:17:01,view,859.27,1
3434,2024-01-16 20:17:38,purchase,938.46,0
3435,2024-01-16 20:18:15,signup,17.65,1
3436,2024-01-16 20:18:52,click,96.84,0
3437,2024-01-16 20:19:29,view,176.03,1
3438,2024-01-16 20:20:06,purchase,255.22,0
3439,2024-01-16 20:20:43,signup,334.41,1
3440,2024-01-16 20:21:20,click,413.6,0
3441,2024-01-16 20:21:57,view,492.79,1
3442,2024-01-16 20:22:34,purchase,571.98,0
3443,2024-01-16 20:23:11,signup,651.17,1
3444,2024-01-16 20:23:48,click,730.36,0
3445,2024-01-16 20:24:25,view,809.55,1
3446,2024-01-16 20:25:02,purchase,888.74,0
3447,2024-01-16 20:25:39,signup,967.93,1
3448,2024-01-16 20:26:16,click,47.12,0
3449,2024-01-16 20:26:53,view,126.31,1
3450,2024-01-16 20:27:30,purchase,205.5,0
3451,2024-01-16 20:28:07,signup,284.69,1
3452,2024-01-16 20:28:44,click,363.88,0
3453,2024-01-16 20:29:21,view,443.07,1
3454,2024-01-16 20:29:58,purchase,522.26,0
3455,2024-01-16 20:30:35,signup,601.45,1
3456,2024-01-16 20:31:12,click,680.64,0
3457,2024-01-16 20:31:49,view,759.83,1
3458,2024-01-16 20:32:26,purchase,839.02,0
3459,2024-01-16 20:33:03,signup,918.21,1
3460,2024-01-16 20:33:40,click,997.4,0
3461,2024-01-16 20:34:17,view,76.59,1
3462,2024-01-16 20:34:54,purchase,155.78,0
3463,2024-01-16 20:35:31,signup,234.97,1
3464,2024-01-16 20:36:08,click,314.16,0
3465,2024-01-16 20:36:45,view,393.35,1
3466,2024-01-16 20:37:22,purchase,472.54,0
3467,2024-01-16 20:37:59,signup,551.73,1
3468,2024-01-16 20:38:36,click,630.92,0
3469,2024-01-16 20:39:13,view,710.11,1
3470,2024-01-16 20:39:50,purchase,789.3,0
3471,2024-01-16 20:40:27,signup,868.49,1
3472,2024-01-16 20:41:04,click,947.68,0
3473,2024-01-16 20:41:41,view,26.87,1
3474,2024-01-16 20:42:18,purchase,106.06,0
3475,2024-01-16 20:42:55,signup,185.25,1
3476,2024-01-16 20:43:32,click,264.44,0
3477,2024-01-16 20:44:09,view,343.63,1
3478,2024-01-16 20:44:46,purchase,422.82,0
3479,2024-01-16 20:45:23,signup,502.01,1
3480,2024-01-16 20:46:00,click,581.2,0
3481,2024-01-16 20:46:37,view,660.39,1
3482,2024-01-16 20:47:14,purchase,739.58,0
3483,2024-01-16 20:47:51,signup,818.77,1
3484,2024-01-16 20:48:28,click,897.96,0
3485,2024-01-16 20:49:05,view,977.15,1
3486,2024-01-16 20:49:42,purchase,56.34,0
3487,2024-01-16 20:50:19,signup,135.53,1
3488,2024-01-16 20:50:56,click,214.72,0
3489,2024-01-16 20:51:33,view,293.91,1
3490,2024-01-16 20:52:10,purchase,373.1,0
3491,2024-01-16 20:52:47,signup,452.29,1
3492,2024-01-16 20:53:24,click,531.48,0
3493,2024-01-16 20:54:01,view,610.67,1
3494,2024-01-16 20:54:38,purchase,689.86,0
3495,2024-01-16 20:55:15,signup,769.05,1
3496,2024-01-16 20:55:52,click,848.24,0
3497,2024-01-16 20:56:29,view,927.43,1
3498,2024-01-16 20:57:06,purchase,6.62,0
3499,2024-01-16 20:57:43,signup,85.81,1
3500,2024-01-16 20:58:20,click,165,0
3501,2024-01-16 20:58:57,view,244.19,1
3502,2024-01-16 20:59:34,purchase,323.38,0
3503,2024-01-16 21:00:11,signup,402.57,1
3504,2024-01-16 21:00:48,click,481.76,0
3505,2024-01-16 21:01:25,view,560.95,1
3506,2024-01-16 21:02:02,purchase,640.14,0
3507,2024-01-16 21:02:39,signup,719.33,1
3508,2024-01-16 21:03:16,click,798.52,0
3509,2024-01-16 21:03:53,view,877.71,1
3510,2024-01-16 21:04:30,purchase,956.9,0
3511,2024-01-16 21:05:07,signup,36.09,1
3512,2024-01-16 21:05:44,click,115.28,0
3513,2024-01-16 21:06:21,view,194.47,1
3514,2024-01-16 21:06:58,purchase,273.66,0
3515,2024-01-16 21:07:35,signup,352.85,1
3516,2024-01-16 21:08:12,click,432.04,0
3517,2024-01-16 21:08:49,view,511.23,1
3518,2024-01-16 21:09:26,purchase,590.42,0
3519,2024-01-16 21:10:03,signup,669.61,1
3520,2024-01-16 21:10:40,click,748.8,0
3521,2024-01-16 21:11:17,view,827.99,1
3522,2024-01-16 21:11:54,purchase,907.18,0
3523,2024-01-16 21:12:31,signup,986.37,1
3524,2024-01-16 21:13:08,click,65.56,0
3525,2024-01-16 21:13:45,view,144.75,1
3526,2024-01-16 21:14:22,purchase,223.94,0
3527,2024-01-16 21:14:59,signup,303.13,1
3528,2024-01-16 21:15:36,click,382.32,0
3529,2024-01-16 21:16:13,view,461.51,1
3530,2024-01-16 21:16:50,purchase,540.7,0
3531,2024-01-16 21:17:27,signup,619.89,1
3532,2024-01-16 21:18:04,click,699.08,0
3533,2024-01-16 21:18:41,view,778.27,1
3534,2024-01-16 21:19:18,purchase,857.46,0
3535,2024-01-16 21:19:55,signup,936.65,1
3536,2024-01-16 21:20:32,click,15.84,0
3537,2024-01-16 21:21:09,view,95.03,1
3538,2024-01-16 21:21:46,purchase,174.22,0
3539,2024-01-16 21:22:23,signup,253.41,1
3540,2024-01-16 21:23:00,click,332.6,0
3541,2024-01-16 21:23:37,view,411.79,1
3542,2024-01-16 21:24:14,purchase,490.98,0
3543,2024-01-16 21:24:51,signup,570.17,1
3544,2024-01-16 21:25:28,click,649.36,0
3545,2024-01-16 21:26:05,view,728.55,1
3546,2024-01-16 21:26:42,purchase,807.74,0
3547,2024-01-16 21:27:19,signup,886.93,1
3548,2024-01-16 21:27:56,click,966.12,0
3549,2024-01-16 21:28:33,view,45.31,1
3550,2024-01-16 21:29:10,purchase,124.5,0
3551,2024-01-16 21:29:47,signup,203.69,1
3552,2024-01-16 21:30:24,click,282.88,0
3553,2024-01-16 21:31:01,view,362.07,1
3554,2024-01-16 21:31:38,purchase,441.26,0
3555,2024-01-16 21:32:15,signup,520.45,1
3556,2024-01-16 21:32:52,click,599.64,0
3557,2024-01-16 21:33:29,view,678.83,1
3558,2024-01-16 21:34:06,purchase,758.02,0
3559,2024-01-16 21:34:43,signup,837.21,1
3560,2024-01-16 21:35:20,click,916.4,0
3561,2024-01-16 21:35:57,view,995.59,1
3562,2024-01-16 21:36:34,purchase,74.78,0
3563,2024-01-16 21:37:11,signup,153.97,1
3564,2024-01-16 21:37:48,click,233.16,0
3565,2024-01-16 21:38:25,view,312.35,1
3566,2024-01-16 21:39:02,purchase,391.54,0
3567,2024-01-16 21:39:39,signup,470.73,1
3568,2024-01-16 21:40:16,click,549.92,0
3569,2024-01-16 21:40:53,view,629.11,1
3570,2024-01-16 21:41:30,purchase,708.3,0
3571,2024-01-16 21:42:07,signup,787.49,1
3572,2024-01-16 21:42:44,click,866.68,0
3573,2024-01-16 21:43:21,view,945.87,1
3574,2024-01-16 21:43:58,purchase,25.06,0
3575,2024-01-16 21:44:35,signup,104.25,1
3576,2024-01-16 21:45:12,click,183.44,0
3577,2024-01-16 21:45:49,view,262.63,1
3578,2024-01-16 21:46:26,purchase,341.82,0
3579,2024-01-16 21:47:03,signup,421.01,1
3580,2024-01-16 21:47:40,click,500.2,0
3581,2024-01-16 21:48:17,view,579.39,1
3582,2024-01-16 21:48:54,purchase,658.58,0
3583,2024-01-16 21:49:31,signup,737.77,1
3584,2024-01-16 21:50:08,click,816.96,0
3585,2024-01-16 21:50:45,view,896.15,1
3586,2024-01-16 21:51:22,purchase,975.34,0
3587,2024-01-16 21:51:59,signup,54.53,1
3588,2024-01-16 21:52:36,click,133.72,0
3589,2024-01-16 21:53:13,view,212.91,1
3590,2024-01-16 21:53:50,purchase,292.1,0
3591,2024-01-16 21:54:27,signup,371.29,1
3592,2024-01-16 21:55:04,click,450.48,0
3593,2024-01-16 21:55:41,view,529.67,1
3594,2024-01-16 21:56:18,purchase,608.86,0
3595,2024-01-16 21:56:55,signup,688.05,1
3596,2024-01-16 21:57:32,click,767.24,0
3597,2024-01-16 21:58:09,view,846.43,1
3598,2024-01-16 21:58:46,purchase,925.62,0
3599,2024-01-16 21:59:23,signup,4.81,1
3600,2024-01-16 22:00:00,click,84,0
3601,2024-01-16 22:00:37,view,163.19,1
3602,2024-01-16 22:01:14,purchase,242.38,0
3603,2024-01-16 22:01:51,signup,321.57,1
3604,2024-01-16 22:02:28,click,400.76,0
3605,2024-01-16 22:03:05,view,479.95,1
3606,2024-01-16 22:03:42,purchase,559.14,0
3607,2024-01-16 22:04:19,signup,638.33,1
3608,2024-01-16 22:04:56,click,717.52,0
3609,2024-01-16 22:05:33,view,796.71,1
3610,2024-01-16 22:06:10,purchase,875.9,0
3611,2024-01-16 22:06:47,signup,955.09,1
3612,2024-01-16 22:07:24,click,34.28,0
3613,2024-01-16 22:08:01,view,113.47,1
3614,2024-01-16 22:08:38,purchase,192.66,0
3615,2024-01-16 22:09:15,signup,271.85,1
3616,2024-01-16 22:09:52,click,351.04,0
3617,2024-01-16 22:10:29,view,430.23,1
3618,2024-01-16 22:11:06,purchase,509.42,0
3619,2024-01-16 22:11:43,signup,588.61,1
3620,2024-01-16 22:12:20,click,667.8,0
3621,2024-01-16 22:12:57,view,746.99,1
3622,2024-01-16 22:13:34,purchase,826.18,0
3623,2024-01-16 22:14:11,signup,905.37,1
3624,2024-01-16 22:14:48,click,984.56,0
3625,2024-01-16 22:15:25,view,63.75,1
3626,2024-01-16 22:16:02,purchase,142.94,0
3627,2024-01-16 22:16:39,signup,222.13,1
3628,2024-01-16 22:17:16,click,301.32,0
3629,2024-01-16 22:17:53,view,380.51,1
3630,2024-01-16 22:18:30,purchase,459.7,0
3631,2024-01-16 22:19:07,signup,538.89,1
3632,2024-01-16 22:19:44,click,618.08,0
3633,2024-01-16 22:20:21,view,697.27,1
3634,2024-01-16 22:20:58,purchase,776.46,0
3635,2024-01-16 22:21:35,signup,855.65,1
3636,2024-01-16 22:22:12,click,934.84,0
3637,2024-01-16 22:22:49,view,14.03,1
3638,2024-01-16 22:23:26,purchase,93.22,0
3639,2024-01-16 22:24:03,signup,172.41,1
3640,2024-01-16 22:24:40,click,251.6,0
3641,2024-01-16 22:25:17,view,330.79,1
3642,2024-01-16 22:25:54,purchase,409.98,0
3643,2024-01-16 22:26:31,signup,489.17,1
3644,2024-01-16 22:27:08,click,568.36,0
3645,2024-01-16 22:27:45,view,647.55,1
3646,2024-01-16 22:28:22,purchase,726.74,0
3647,2024-01-16 22:28:59,signup,805.93,1
3648,2024-01-16 22:29:36,click,885.12,0
3649,2024-01-16 22:30:13,view,964.31,1
3650,2024-01-16 22:30:50,purchase,43.5,0
3651,2024-01-16 22:31:27,signup,122.69,1
3652,2024-01-16 22:32:04,click,201.88,0
3653,2024-01-16 22:32:41,view,281.07,1
3654,2024-01-16 22:33:18,purchase,360.26,0
3655,2024-01-16 22:33:55,signup,439.45,1
3656,2024-01-16 22:34:32,click,518.64,0
3657,2024-01-16 22:35:09,view,597.83,1
3658,2024-01-16 22:35:46,purchase,677.02,0
3659,2024-01-16 22:36:23,signup,756.21,1
3660,2024-01-16 22:37:00,click,835.4,0
3661,2024-01-16 22:37:37,view,914.59,1
3662,2024-01-16 22:38:14,purchase,993.78,0
3663,2024-01-16 22:38:51,signup,72.97,1
3664,2024-01-16 22:39:28,click,152.16,0
3665,2024-01-16 22:40:05,view,231.35,1
3666,2024-01-16 22:40:42,purchase,310.54,0
3667,2024-01-16 22:41:19,signup,389.73,1
3668,2024-01-16 22:41:56,click,468.92,0
3669,2024-01-16 22:42:33,view,548.11,1
3670,2024-01-16 22:43:10,purchase,627.3,0
3671,2024-01-16 22:43:47,signup,706.49,1
3672,2024-01-16 22:44:24,click,785.68,0
3673,2024-01-16 22:45:01,view,864.87,1
3674,2024-01-16 22:45:38,purchase,944.06,0
3675,2024-01-16 22:46:15,signup,23.25,1
3676,2024-01-16 22:46:52,click,102.44,0
3677,2024-01-16 22:47:29,view,181.63,1
3678,2024-01-16 22:48:06,purchase,260.82,0
3679,2024-01-16 22:48:43,signup,340.01,1
3680,2024-01-16 22:49:20,click,419.2,0
3681,2024-01-16 22:49:57,view,498.39,1
3682,2024-01-16 22:50:34,purchase,577.58,0
3683,2024-01-16 22:51:11,signup,656.77,1
3684,2024-01-16 22:51:48,click,735.96,0
3685,2024-01-16 22:52:25,view,815.15,1
3686,2024-01-16 22:53:02,purchase,894.34,0
3687,2024-01-16 22:53:39,signup,973.53,1
3688,2024-01-16 22:54:16,click,52.72,0
3689,2024-01-16 22:54:53,view,131.91,1
3690,2024-01-16 22:55:30,purchase,211.1,0
3691,2024-01-16 22:56:07,signup,290.29,1
3692,2024-01-16 22:56:44,click,369.48,0
3693,2024-01-16 22:57:21,view,448.67,1
3694,2024-01-16 22:57:58,purchase,527.86,0
3695,2024-01-16 22:58:35,signup,607.05,1
3696,2024-01-16 22:59:12,click,686.24,0
3697,2024-01-16 22:59:49,view,765.43,1
3698,2024-01-16 23:00:26,purchase,844.62,0
3699,2024-01-16 23:01:03,signup,923.81,1
3700,2024-01-16 23:01:40,click,3,0
3701,2024-01-16 23:02:17,view,82.19,1
3702,2024-01-16 23:02:54,purchase,161.38,0
3703,2024-01-16 23:03:31,signup,240.57,1
3704,2024-01-16 23:04:08,click,319.76,0
3705,2024-01-16 23:04:45,view,398.95,1
3706,2024-01-16 23:05:22,purchase,478.14,0
3707,2024-01-16 23:05:59,signup,557.33,1
3708,2024-01-16 23:06:36,click,636.52,0
3709,2024-01-16 23:07:13,view,715.71,1
3710,2024-01-16 23:07:50,purchase,794.9,0
3711,2024-01-16 23:08:27,signup,874.09,1
3712,2024-01-16 23:09:04,click,953.28,0
3713,2024-01-16 23:09:41,view,32.47,1
3714,2024-01-16 23:10:18,purchase,111.66,0
3715,2024-01-16 23:10:55,signup,190.85,1
3716,2024-01-16 23:11:32,click,270.04,0
3717,2024-01-16 23:12:09,view,349.23,1
3718,2024-01-16 23:12:46,purchase,428.42,0
3719,2024-01-16 23:13:23,signup,507.61,1
3720,2024-01-16 23:14:00,click,586.8,0
3721,2024-01-16 23:14:37,view,665.99,1
3722,2024-01-16 23:15:14,purchase,745.18,0
3723,2024-01-16 23:15:51,signup,824.37,1
3724,2024-01-16 23:16:28,click,903.56,0
3725,2024-01-16 23:17:05,view,982.75,1
3726,2024-01-16 23:17:42,purchase,61.94,0
3727,2024-01-16 23:18:19,signup,141.13,1
3728,2024-01-16 23:18:56,click,220.32,0
3729,2024-01-16 23:19:33,view,299.51,1
3730,2024-01-16 23:20:10,purchase,378.7,0
3731,2024-01-16 23:20:47,signup,457.89,1
3732,2024-01-16 23:21:24,click,537.08,0
3733,2024-01-16 23:22:01,view,616.27,1
3734,2024-01-16 23:22:38,purchase,695.46,0
3735,2024-01-16 23:23:15,signup,774.65,1
3736,2024-01-16 23:23:52,click,853.84,0
3737,2024-01-16 23:24:29,view,933.03,1
3738,2024-01-16 23:25:06,purchase,12.22,0
3739,2024-01-16 23:25:43,signup,91.41,1
3740,2024-01-16 23:26:20,click,170.6,0
3741,2024-01-16 23:26:57,view,249.79,1
3742,2024-01-16 23:27:34,purchase,328.98,0
3743,2024-01-16 23:28:11,signup,408.17,1
3744,2024-01-16 23:28:48,click,487.36,0
3745,2024-01-16 23:29:25,view,566.55,1
